,importance
24334,6.292046619324316e-05
24335,3.851756135422658e-05
24336,5.7469565205123537e-05
24337,4.471533241213289e-05
24338,6.738997216239278e-05
24339,4.1800517776974656e-05
24340,2.3526068755535568e-05
24341,2.606219392625236e-05
24342,1.4421439163464349e-05
24343,3.613157028424473e-05
24344,2.693563072578839e-05
24345,3.0563687920069635e-05
24346,5.0245335646209595e-05
24347,9.522432366340204e-05
24348,3.919197234932673e-05
24349,3.991473536591289e-05
24350,1.101186251643101e-05
24351,2.810263470325424e-06
24352,4.010060800751059e-05
24353,1.828167593643404e-05
24354,3.205263395051261e-05
24355,5.8042857867441585e-05
24356,6.417745279318654e-06
24357,1.857201759453382e-05
24358,6.357266970987924e-05
24359,3.531901702826433e-05
24360,4.0638971615028464e-05
24361,3.8044000465082315e-05
24362,2.2589277821296245e-05
24363,8.297933259098967e-05
24364,5.80840544765785e-05
24365,1.4288117295154864e-05
24366,1.9701271808065384e-05
24367,5.297050027158231e-05
24368,0.00010123923260121875
24369,0.00012158092353534332
24370,0.00013095899461792557
24371,0.00020613081633492593
24372,0.0005697817412799795
24373,0.00033105491819456065
24374,0.00025629613706965444
24375,6.540712061948327e-05
24376,3.5704001961887544e-05
24377,8.096721240592065e-05
24378,8.581765676991141e-05
24379,0.00011500878303388406
24380,3.254296495346319e-05
24381,6.360210818174193e-05
24382,7.559962914802641e-05
24383,9.182628590608368e-05
24384,3.4709331828090954e-05
24385,0.00012749234449293604
24386,5.994883636387125e-05
24387,0.00011146943420380911
24388,4.135766444202724e-05
24389,9.04471661490227e-05
24390,6.694611616205498e-05
24391,1.1646710416905243e-05
24392,5.524544867952895e-06
24393,1.538132668208279e-05
24394,7.241805088236242e-05
24395,9.265847073655143e-06
24396,4.0710454134771836e-05
24397,4.204246151504194e-05
24398,6.946206538631444e-05
24399,3.3155780186088934e-05
24400,6.429643265367388e-05
24401,4.242267239278562e-05
24402,1.8124983511477478e-05
24403,1.618926059462986e-05
24404,4.826135860518976e-05
24405,6.225854919190739e-05
24406,4.101112414227926e-05
24407,1.958879198891626e-05
24408,2.411104308397764e-05
24409,1.6098062289576536e-05
24410,6.0434793560728886e-05
24411,7.285829408537504e-05
24412,4.387093642517797e-05
24413,2.2018251770728264e-05
24414,3.460557340495997e-05
24415,3.321186410711462e-05
24416,3.032617545956581e-05
24417,2.9911800050075616e-05
24418,3.805414881027844e-05
24419,4.123924177087555e-05
24420,0.00010068423819320332
24421,8.952085208315217e-05
24422,1.1487097084875509e-05
24423,5.259222446765605e-05
24424,1.0919429646351178e-05
24425,4.276464938655869e-05
24426,1.5639828957143285e-05
24427,2.5760799689276574e-05
24428,9.072215412120996e-06
24429,4.1786787137425846e-05
24430,1.1278697343672264e-05
24431,3.0028965995772772e-06
24432,0.0
24433,0.0
24434,0.0
24435,0.0
24436,0.0
24437,0.0
24438,0.0
24439,0.0
24440,0.0
24441,0.0
24442,0.0
24443,0.0
24444,0.0
24445,0.0
24446,0.0
24447,0.0
24448,0.0
24449,0.0
24450,0.0
24451,0.0
24452,0.0
24453,0.0
24454,0.0
24455,0.0
24456,0.0
24457,0.0
24458,0.0
24459,0.0
24460,0.0
24461,0.0
24462,0.0
24463,0.0
24464,0.0
24465,0.0
24466,0.0
24467,0.0
24468,0.0
24469,0.0
24470,0.0
24471,0.0
24472,0.0
24473,0.0
24474,0.0
24475,0.0
24476,0.0
24477,0.0
24478,0.0
24479,0.0
24480,0.0
24481,0.0
24482,0.0
24483,0.0
24484,0.0
24485,0.0
24486,0.0
24487,0.0
24488,0.0
24489,0.0
24490,0.0
24491,0.0
24492,0.0
24493,0.0
24494,0.0
24495,1.929432925426571e-05
24496,2.880525030150427e-06
24497,5.023484670388484e-05
24498,7.024309872393312e-05
24499,3.804025991268566e-06
24500,2.6715349687547687e-05
24501,3.5344188059257605e-05
24502,2.8040856272980908e-05
24503,5.0461741328856256e-05
24504,6.493824640518083e-05
24505,7.514750561677931e-05
24506,5.496257121823273e-05
24507,3.4479522110575876e-05
24508,3.639264809251641e-05
24509,0.00013402561357825582
24510,7.482649724192646e-05
24511,3.6784609075258354e-05
24512,0.00010450002681293991
24513,3.5737433630216465e-05
24514,2.195382340670571e-05
24515,3.25004542914045e-05
24516,1.847215028405787e-05
24517,5.9530642852865776e-05
24518,2.4937728800837993e-05
24519,9.62103435484923e-06
24520,3.3562165710948844e-05
24521,3.707112192147705e-05
24522,2.183675427245157e-05
24523,5.723564726287055e-05
24524,8.053962012784339e-05
24525,0.00011349808262073678
24526,2.760902584220332e-05
24527,6.038020245742161e-05
24528,4.218234497945156e-05
24529,0.0001091493693627875
24530,5.2057137529817524e-05
24531,2.292018441205671e-06
24532,4.220984647212078e-06
24533,3.0006851673748653e-05
24534,1.4479822283552104e-05
24535,1.036103629997311e-05
24536,7.758416311047888e-06
24537,6.0171668370925944e-05
24538,5.413732434314166e-05
24539,3.549060795123258e-05
24540,3.6901036380009293e-05
24541,5.928571097672467e-05
24542,7.986821738566107e-05
24543,5.4995228781308417e-05
24544,5.3711280542506755e-05
24545,0.00012061382314152626
24546,8.569679572754558e-05
24547,0.00014699224981473303
24548,0.0002655740140447764
24549,0.0004232899952787239
24550,0.000325392880810183
24551,0.00021347883951938607
24552,3.7020187883715375e-05
24553,6.95875532615395e-05
24554,5.430383504267653e-05
24555,2.9838352177137074e-05
24556,7.521911601935496e-05
24557,6.429404466290783e-05
24558,8.983612376886305e-05
24559,0.00011055212775823476
24560,2.131978715021025e-05
24561,4.2792275511989456e-05
24562,5.188152003443352e-05
24563,4.06954496913984e-05
24564,4.3447290005604864e-05
24565,5.500418507803655e-05
24566,2.9518199107092332e-05
24567,1.8971019562442705e-05
24568,8.461756985914735e-06
24569,7.53765336367372e-06
24570,7.733867427470722e-06
24571,3.31997023226793e-05
24572,2.2418388113637025e-05
24573,9.50146590281834e-05
24574,6.528825244451962e-05
24575,6.319333550717447e-05
24576,5.260418855242036e-05
24577,5.477881374112787e-05
24578,1.6639960559872732e-05
24579,6.628294121282441e-05
24580,4.3845828819805544e-05
24581,2.3290419939702738e-05
24582,5.329122390970119e-05
24583,3.057067357031123e-05
24584,7.749507577205852e-06
24585,4.318199513133956e-05
24586,5.903831768549643e-05
24587,8.55204024990204e-06
24588,1.2280806964960267e-05
24589,5.623858232765853e-05
24590,6.715767834586396e-05
24591,4.195795066406447e-06
24592,3.9544257877613e-05
24593,1.7416941733962832e-05
24594,5.813157249604759e-05
24595,6.733467493811147e-05
24596,4.7642401961824044e-05
24597,6.508031702236697e-05
24598,3.134751089353906e-05
24599,2.875095396874633e-06
24600,4.527506775398501e-05
24601,7.435832306904002e-05
24602,4.212729718045346e-05
24603,4.77106075307936e-05
24604,8.138650240076493e-05
24605,3.1001344500007836e-05
24606,3.3734668582759806e-05
24607,1.110925609250153e-05
24608,0.0
24609,0.0
24610,0.0
24611,0.0
24612,0.0
24613,0.0
24614,0.0
24615,0.0
24616,0.0
24617,0.0
24618,0.0
24619,0.0
24620,0.0
24621,0.0
24622,0.0
24623,0.0
24624,0.0
24625,0.0
24626,0.0
24627,0.0
24628,0.0
24629,0.0
24630,0.0
24631,0.0
24632,0.0
24633,0.0
24634,0.0
24635,0.0
24636,0.0
24637,0.0
24638,0.0
24639,0.0
24640,0.0
24641,0.0
24642,0.0
24643,0.0
24644,0.0
24645,0.0
24646,0.0
24647,0.0
24648,0.0
24649,0.0
24650,0.0
24651,0.0
24652,0.0
24653,0.0
24654,0.0
24655,0.0
24656,0.0
24657,0.0
24658,0.0
24659,0.0
24660,0.0
24661,0.0
24662,0.0
24663,0.0
24664,0.0
24665,0.0
24666,0.0
24667,0.0
24668,0.0
24669,0.0
24670,1.991945955853329e-05
24671,0.0001750283123529573
24672,5.1662709485799715e-05
24673,0.0
24674,6.224756016018108e-06
24675,1.8262460724409513e-05
24676,1.0256197193413438e-05
24677,3.4268372136576184e-05
24678,2.551444394462879e-05
24679,5.486842804187656e-05
24680,2.784594656729495e-05
24681,3.658418966547246e-05
24682,1.7590354113125734e-05
24683,4.239545579543129e-05
24684,6.153953357024885e-05
24685,3.6250865284982277e-05
24686,5.555846402644669e-05
24687,3.2192018659736204e-05
24688,1.8846218814464807e-05
24689,4.884694996833069e-05
24690,4.4146418999741614e-05
24691,4.3276324066712115e-05
24692,4.033412650240672e-05
24693,1.0156869314187125e-05
24694,7.261482850171403e-05
24695,5.58784222535934e-05
24696,2.6320269008480695e-05
24697,1.942274260396231e-05
24698,2.1102489290145695e-05
24699,5.653565072408746e-05
24700,6.55726472377198e-05
24701,0.00014142117555684334
24702,3.438553391006645e-05
24703,2.3870308216578362e-05
24704,6.45530173772869e-05
24705,4.8103139587944424e-05
24706,3.10084318146594e-05
24707,9.113234500683227e-05
24708,4.3705812981829286e-05
24709,3.150508773990736e-05
24710,4.076097888681146e-05
24711,5.218259290707037e-05
24712,5.2521954178872336e-05
24713,2.6625153528428296e-05
24714,4.774755114350551e-05
24715,3.185521158032507e-05
24716,9.018463547354186e-05
24717,7.852484414919385e-06
24718,4.356215167073836e-05
24719,3.4270047100294445e-05
24720,2.050396254347394e-05
24721,5.3053203360372373e-05
24722,0.00010162115476765129
24723,5.972334530971937e-05
24724,0.00015969537766155864
24725,0.00028678032191762384
24726,0.00024089031321945068
24727,0.00017705602571660057
24728,0.00022359842965956241
24729,0.00011671120729325765
24730,0.0001111003768992995
24731,8.16287631664614e-05
24732,0.00012118472970465106
24733,8.981683371324336e-05
24734,5.509053382590823e-05
24735,4.50569747568953e-05
24736,8.870145235404644e-05
24737,5.567363504137225e-05
24738,5.798893617929182e-05
24739,3.562196851151077e-05
24740,0.00015435545152936637
24741,0.00015932644902986602
24742,0.00015731009965336455
24743,0.00010708427146346761
24744,5.987939387970601e-06
24745,6.50815338294223e-05
24746,1.6335565296003647e-05
24747,4.9200753154628124e-05
24748,1.916405269066502e-05
24749,6.960747725402024e-05
24750,4.4684819406823583e-05
24751,5.2218486177704866e-05
24752,2.9676387362215805e-05
24753,8.448446560374452e-05
24754,2.6471072275483373e-05
24755,9.81789130538338e-05
24756,2.5964095549012025e-05
24757,2.912382723124258e-05
24758,5.447679848356022e-05
24759,2.756618396338313e-05
24760,2.1191400950826574e-05
24761,1.4477013771277166e-05
24762,6.979520994555152e-05
24763,3.030348318189061e-06
24764,7.891820283928182e-05
24765,3.794333718396038e-05
24766,4.4597282199063894e-05
24767,0.00010771708982711841
24768,2.5854531386200494e-05
24769,6.535738574462231e-05
24770,4.0157352112033075e-05
24771,0.00010443949359061789
24772,5.5822912912216297e-05
24773,5.81105509505633e-05
24774,5.711565717850406e-06
24775,3.5487695621718486e-05
24776,8.451473426781658e-06
24777,6.822848123413804e-06
24778,1.6974348363432682e-05
24779,1.0281576355985302e-05
24780,2.5077861459463508e-05
24781,2.6916990985214534e-05
24782,3.6329493099148265e-06
24783,3.02550147607515e-06
24784,0.0
24785,0.0
24786,0.0
24787,0.0
24788,0.0
24789,0.0
24790,0.0
24791,0.0
24792,0.0
24793,0.0
24794,0.0
24795,0.0
24796,0.0
24797,0.0
24798,0.0
24799,0.0
24800,0.0
24801,0.0
24802,0.0
24803,0.0
24804,0.0
24805,0.0
24806,0.0
24807,0.0
24808,0.0
24809,0.0
24810,0.0
24811,0.0
24812,0.0
24813,0.0
24814,0.0
24815,0.0
24816,0.0
24817,0.0
24818,0.0
24819,0.0
24820,0.0
24821,0.0
24822,0.0
24823,0.0
24824,0.0
24825,0.0
24826,0.0
24827,0.0
24828,0.0
24829,0.0
24830,0.0
24831,0.0
24832,0.0
24833,0.0
24834,0.0
24835,0.0
24836,0.0
24837,0.0
24838,0.0
24839,0.0
24840,0.0
24841,0.0
24842,0.0
24843,0.0
24844,0.0
24845,0.0
24846,8.683083746572471e-06
24847,4.717157615938756e-05
24848,1.1100790981573612e-05
24849,0.0
24850,4.9193420483539726e-05
24851,3.1811056041734103e-05
24852,2.5099029509005267e-05
24853,5.989124495827625e-05
24854,2.7111549683576097e-05
24855,3.4325475413709343e-05
24856,1.4871324909441237e-05
24857,7.545437266893561e-05
24858,3.49706596693218e-05
24859,8.085974520192124e-05
24860,7.179790110070331e-05
24861,5.315965734038803e-05
24862,1.9543528727528504e-05
24863,4.986716349648079e-05
24864,2.526970115576653e-05
24865,6.160822062780854e-05
24866,0.000133631250823
24867,0.00014664099375095
24868,8.364355250037906e-05
24869,4.956595485608275e-05
24870,5.415893139769847e-05
24871,5.179271112177965e-05
24872,5.8144475798022574e-05
24873,2.786482749452561e-05
24874,1.636313455688238e-05
24875,0.00018228187061512718
24876,4.866717297997892e-05
24877,2.7691238483590792e-05
24878,1.1041013259319481e-05
24879,4.6417335112489705e-05
24880,2.2151857086638842e-05
24881,3.5954410491277934e-05
24882,0.00018652889789501828
24883,1.8428509220870708e-05
24884,5.6744203069927536e-05
24885,0.0
24886,9.008790518716558e-06
24887,1.1461386199349875e-05
24888,4.0406295563061844e-05
24889,8.676818331307668e-05
24890,6.370535339417375e-06
24891,5.016319822277802e-05
24892,9.465511967911992e-05
24893,2.4771395246702663e-05
24894,6.273093819041734e-05
24895,6.649811333137377e-05
24896,6.025488235198754e-05
24897,3.932028877849349e-05
24898,7.430653801359211e-05
24899,0.00016423573203923933
24900,7.812934003705403e-05
24901,0.0002102039064412812
24902,0.00038208269536518796
24903,0.00036873528211289373
24904,0.00011743813569751763
24905,0.00018114473950481781
24906,7.556003967661677e-05
24907,5.025901596326244e-05
24908,3.61602444839654e-05
24909,5.5403432146737514e-05
24910,2.372265915241995e-05
24911,4.734713041349686e-05
24912,1.3433469040766049e-05
24913,5.987447658849583e-05
24914,6.77330725463833e-05
24915,6.712676607379622e-05
24916,6.297838390820287e-05
24917,0.00018981120803482235
24918,0.00017766258396135636
24919,5.1069645542765905e-05
24920,8.738147545175437e-05
24921,5.808346928106966e-05
24922,5.777633463796937e-05
24923,2.0164003189740395e-05
24924,8.057548276214774e-05
24925,6.257123355511811e-05
24926,4.710008890582402e-05
24927,3.0379577382129617e-05
24928,1.0286273237459725e-05
24929,4.598471834415643e-05
24930,3.2401030465357766e-05
24931,5.8810072169371744e-05
24932,2.2191432354385913e-05
24933,2.2896154729481403e-05
24934,5.505553643192132e-05
24935,3.56742262105425e-05
24936,3.031985796310715e-05
24937,4.455960298164332e-05
24938,6.398360791562916e-05
24939,1.5837186292611604e-05
24940,9.47257811155108e-05
24941,2.5295624951417426e-05
24942,4.361069141494322e-05
24943,1.7100877701328845e-05
24944,2.714470790039543e-05
24945,4.027746889159295e-05
24946,6.216724185190247e-05
24947,3.219417477093688e-05
24948,8.582482911883894e-05
24949,2.924771825584208e-05
24950,2.8653998508427053e-05
24951,7.65444703491048e-06
24952,2.0808288639928024e-05
24953,6.939508495604206e-05
24954,2.541890417667487e-05
24955,1.8546927475463145e-05
24956,7.277220228885797e-05
24957,6.262716375415621e-06
24958,2.5562611799810965e-06
24959,2.7410019077513258e-05
24960,0.0
24961,0.0
24962,0.0
24963,0.0
24964,0.0
24965,0.0
24966,0.0
24967,0.0
24968,0.0
24969,0.0
24970,0.0
24971,0.0
24972,0.0
24973,0.0
24974,0.0
24975,0.0
24976,0.0
24977,0.0
24978,0.0
24979,0.0
24980,0.0
24981,0.0
24982,0.0
24983,0.0
24984,0.0
24985,0.0
24986,0.0
24987,0.0
24988,0.0
24989,0.0
24990,0.0
24991,0.0
24992,0.0
24993,0.0
24994,0.0
24995,0.0
24996,0.0
24997,0.0
24998,0.0
24999,0.0
25000,0.0
25001,0.0
25002,0.0
25003,0.0
25004,0.0
25005,0.0
25006,0.0
25007,0.0
25008,0.0
25009,0.0
25010,0.0
25011,0.0
25012,0.0
25013,0.0
25014,0.0
25015,0.0
25016,0.0
25017,0.0
25018,0.0
25019,0.0
25020,0.0
25021,0.0
25022,0.0
25023,0.0
25024,9.040337563494857e-06
25025,5.294367430351291e-06
25026,1.822138072605509e-05
25027,7.945428040461592e-06
25028,0.0
25029,1.5398851708307824e-05
25030,0.0
25031,0.0
25032,5.312934903865508e-05
25033,7.198664609965155e-05
25034,3.30661854964587e-05
25035,3.7672327338782535e-06
25036,2.947376054051657e-05
25037,2.4847931143481047e-05
25038,6.51238398213114e-05
25039,0.00010551022403622013
25040,5.974262111969428e-05
25041,4.6558543870420925e-05
25042,3.227812779505989e-05
25043,4.0490937869720206e-05
25044,3.216395630533717e-05
25045,3.529688851066579e-05
25046,2.5094162915911322e-05
25047,4.562157535256268e-05
25048,2.9880773375519412e-05
25049,6.800320490796673e-06
25050,1.3942138764048784e-05
25051,8.562153483688989e-05
25052,9.004029673611441e-05
25053,8.211117511136347e-05
25054,1.6684968951597812e-05
25055,6.364661377812847e-05
25056,1.833376568625818e-05
25057,1.6145837955347673e-05
25058,2.504596706123512e-05
25059,3.765809767229046e-05
25060,2.7677160708537738e-05
25061,3.60037746081097e-05
25062,5.907767413797901e-05
25063,5.03935063075156e-05
25064,2.5483093527300775e-05
25065,3.2859016728625983e-06
25066,8.483387209891867e-05
25067,0.00010834756488279818
25068,3.3413682406516155e-05
25069,6.13964283303476e-05
25070,7.418303839861277e-05
25071,5.124662980882874e-05
25072,5.260721355717307e-05
25073,6.320557163722172e-05
25074,3.553398438552945e-05
25075,0.00011566847649511273
25076,0.00020063748613302927
25077,0.00023052256376333862
25078,9.424558942607784e-05
25079,0.0001074599291212219
25080,0.00017282363071776044
25081,2.2235820267381396e-05
25082,7.665622465873662e-05
25083,7.366245568748304e-05
25084,2.2922478866359525e-05
25085,1.6780255892503424e-05
25086,4.213583859411019e-05
25087,3.161457136891008e-05
25088,4.305713207471397e-05
25089,5.115877642976942e-05
25090,6.391609358681156e-05
25091,6.320820923744719e-05
25092,7.204451903894017e-05
25093,0.00014661943503916942
25094,0.0002263708132530311
25095,8.751518180923392e-05
25096,5.199132425677924e-05
25097,2.0310764338754602e-05
25098,2.345112932116417e-05
25099,0.0
25100,9.958885997076391e-05
25101,7.991035008731452e-05
25102,5.216749852484472e-05
25103,3.986738141530809e-05
25104,1.7605029556644257e-05
25105,2.9954299625486184e-05
25106,1.801267415090388e-05
25107,8.886878900462843e-05
25108,5.638676332748491e-05
25109,3.1649520270875204e-05
25110,2.792424437099191e-05
25111,8.129159290039005e-06
25112,6.709456619616784e-05
25113,2.5580246592347178e-05
25114,9.433190860041535e-05
25115,3.5547630165154484e-05
25116,4.460470495270555e-05
25117,7.877361837672873e-05
25118,0.00010957180170362456
25119,2.2844357478187968e-05
25120,4.325631563182286e-05
25121,1.8905871234880073e-05
25122,3.869237420889212e-05
25123,7.062569793495638e-05
25124,7.396560752734927e-05
25125,5.256486723956924e-06
25126,2.5952450308122342e-05
25127,0.0
25128,3.59397762243756e-05
25129,2.221044573621104e-05
25130,5.7653331433666485e-06
25131,1.3325663008372311e-05
25132,0.0
25133,5.31375165960567e-06
25134,8.287794771872333e-06
25135,0.0
25136,0.0
25137,0.0
25138,0.0
25139,0.0
25140,0.0
25141,0.0
25142,0.0
25143,0.0
25144,0.0
25145,0.0
25146,0.0
25147,0.0
25148,0.0
25149,0.0
25150,0.0
25151,0.0
25152,0.0
25153,0.0
25154,0.0
25155,0.0
25156,0.0
25157,0.0
25158,0.0
25159,0.0
25160,0.0
25161,0.0
25162,0.0
25163,0.0
25164,0.0
25165,0.0
25166,0.0
25167,0.0
25168,0.0
25169,0.0
25170,0.0
25171,0.0
25172,0.0
25173,0.0
25174,0.0
25175,0.0
25176,0.0
25177,0.0
25178,0.0
25179,0.0
25180,0.0
25181,0.0
25182,0.0
25183,0.0
25184,0.0
25185,0.0
25186,0.0
25187,0.0
25188,0.0
25189,0.0
25190,0.0
25191,0.0
25192,0.0
25193,0.0
25194,0.0
25195,0.0
25196,0.0
25197,0.0
25198,0.0
25199,0.0
25200,0.0
25201,0.0
25202,0.0
25203,0.0
25204,0.0
25205,0.0
25206,1.2879743203241277e-05
25207,5.3030246953678954e-05
25208,4.190835149852047e-05
25209,1.954334660016259e-05
25210,5.0087926733880286e-05
25211,6.259711570554711e-05
25212,1.1734232758577384e-05
25213,1.994105737143388e-05
25214,2.9377914413963267e-05
25215,2.9867229284522528e-05
25216,5.438885564073336e-05
25217,3.3860054920941036e-05
25218,1.89995353862575e-05
25219,5.349631662488756e-05
25220,4.4329258504648685e-05
25221,0.00012370952780078157
25222,4.5623208223907755e-05
25223,1.720573963518245e-05
25224,2.768385320868889e-05
25225,3.327788382914198e-05
25226,1.562149463121693e-05
25227,8.145553860228884e-06
25228,3.371815405537899e-05
25229,6.491016078572398e-05
25230,5.644499679579534e-05
25231,2.7931597846977687e-05
25232,1.743278104123665e-05
25233,1.203555945825329e-05
25234,5.8738033898077615e-05
25235,4.6033883165804836e-05
25236,2.6816491253090482e-05
25237,0.00010459319129384519
25238,2.501384588096657e-05
25239,7.797146358827691e-05
25240,9.653465357863909e-05
25241,4.3475744133856686e-05
25242,4.656956183990912e-05
25243,3.9422446737788556e-05
25244,0.00011941100462417473
25245,2.383324843723957e-05
25246,8.985937483998039e-05
25247,5.530720592370789e-05
25248,8.236865967542843e-05
25249,9.751196297736874e-05
25250,0.00011177261627950735
25251,0.0001245345944748989
25252,0.0001743842375771401
25253,0.0001283261798294092
25254,7.924532530143823e-05
25255,0.0001260707608537026
25256,8.894171255227515e-05
25257,1.2679955379012862e-05
25258,8.360145069692257e-05
25259,2.3693860786756078e-05
25260,9.607717817870964e-05
25261,2.1668229082862048e-05
25262,4.5099454775561423e-05
25263,5.2093825605345724e-05
25264,6.724618123661552e-05
25265,5.5103853118490196e-05
25266,3.487392277068155e-05
25267,4.794922029712255e-05
25268,1.0952804975516465e-05
25269,3.134109123914365e-05
25270,4.764255263718395e-05
25271,0.00010954127832281446
25272,1.3946080543398541e-05
25273,5.636261389023496e-06
25274,1.9859701070901118e-05
25275,7.893988953064426e-05
25276,7.284735713262671e-05
25277,5.1927078950440125e-05
25278,4.9122063822179246e-05
25279,4.8557702125031404e-05
25280,3.166242262298124e-05
25281,9.87379767051096e-07
25282,2.2391724709376043e-05
25283,7.895710452047314e-05
25284,5.461872765733641e-05
25285,0.0
25286,3.01399362970173e-05
25287,3.040703631923934e-05
25288,1.962012172979407e-05
25289,7.743500674755257e-05
25290,3.257769441061562e-05
25291,2.6916182016395538e-05
25292,8.045991458222949e-05
25293,7.310559306819591e-05
25294,3.40314774375046e-05
25295,1.4739610223243459e-05
25296,4.371454751239325e-05
25297,5.082862752834884e-05
25298,4.955916040925613e-05
25299,3.6029500840082416e-05
25300,2.8594716715366957e-05
25301,1.571627179694648e-05
25302,5.764574965250846e-06
25303,2.974299982997981e-06
25304,0.0
25305,0.0
25306,0.0
25307,0.0
25308,0.0
25309,0.0
25310,0.0
25311,0.0
25312,0.0
25313,0.0
25314,0.0
25315,0.0
25316,0.0
25317,0.0
25318,0.0
25319,0.0
25320,0.0
25321,0.0
25322,0.0
25323,0.0
25324,0.0
25325,0.0
25326,0.0
25327,0.0
25328,0.0
25329,0.0
25330,0.0
25331,0.0
25332,0.0
25333,0.0
25334,0.0
25335,0.0
25336,0.0
25337,0.0
25338,0.0
25339,0.0
25340,0.0
25341,0.0
25342,0.0
25343,0.0
25344,0.0
25345,0.0
25346,0.0
25347,0.0
25348,0.0
25349,0.0
25350,0.0
25351,0.0
25352,0.0
25353,0.0
25354,0.0
25355,0.0
25356,0.0
25357,0.0
25358,0.0
25359,0.0
25360,0.0
25361,0.0
25362,0.0
25363,0.0
25364,0.0
25365,0.0
25366,0.0
25367,0.0
25368,0.0
25369,0.0
25370,0.0
25371,0.0
25372,0.0
25373,0.0
25374,0.0
25375,0.0
25376,0.0
25377,0.0
25378,0.0
25379,0.0
25380,0.0
25381,0.0
25382,6.962412924516117e-05
25383,5.989664716703378e-06
25384,0.0
25385,2.8934836737134147e-05
25386,1.8051453208876488e-05
25387,2.0994445938941016e-05
25388,2.2005951364976426e-05
25389,2.6368397077399406e-05
25390,3.143752450781214e-05
25391,6.579861563632445e-05
25392,6.501635691983545e-05
25393,8.072589235720772e-05
25394,3.063271210988484e-05
25395,1.554021742102374e-05
25396,1.6786997053420707e-05
25397,2.9490136070961025e-05
25398,4.8239413427335935e-05
25399,2.5926713663900463e-05
25400,5.0823190605631347e-05
25401,2.6538770990434845e-05
25402,2.1632566307029898e-05
25403,2.560262677430205e-05
25404,2.9128471866621433e-05
25405,2.4853280571682018e-05
25406,4.0236823203124244e-05
25407,1.0654751788311617e-05
25408,9.536179583333032e-06
25409,4.3419919019140904e-05
25410,6.883599823326771e-05
25411,5.939577918990436e-05
25412,4.713398289987327e-05
25413,3.584768576004156e-05
25414,3.93241057659821e-05
25415,5.769331689472463e-05
25416,2.5755101298211704e-05
25417,4.8319514418695415e-05
25418,0.0
25419,1.1582857628257203e-05
25420,5.0644507404062145e-05
25421,2.3143624814438515e-05
25422,5.497961553449506e-05
25423,4.7252498534335105e-05
25424,2.379843688185206e-05
25425,4.5770443040869064e-05
25426,4.587258819156819e-05
25427,0.00010748213206364459
25428,0.00010731992849769229
25429,0.00015520906934062359
25430,0.00010769847934868481
25431,9.649675936066124e-05
25432,6.541927678087218e-05
25433,6.707326968394842e-05
25434,3.502931017980902e-05
25435,2.2475155719309718e-05
25436,5.535597126019583e-05
25437,6.22387423646522e-05
25438,2.103513901670285e-05
25439,6.11323072957113e-05
25440,6.64347581192582e-05
25441,0.00012177233843008606
25442,8.533528730900529e-05
25443,8.398008803852522e-05
25444,0.00013048635821381305
25445,4.3280727501148576e-05
25446,0.00011286902624052537
25447,0.0
25448,7.711210380854412e-05
25449,6.447879927060201e-06
25450,6.956721985575123e-05
25451,2.969896955742261e-05
25452,1.4638395395378771e-05
25453,0.0
25454,4.097305582994947e-05
25455,5.847885546645448e-05
25456,3.0102999526262848e-05
25457,4.785556898010076e-05
25458,3.887224534119763e-05
25459,5.766145369438042e-05
25460,9.57387492144537e-05
25461,4.545168515630882e-05
25462,4.783004744366387e-05
25463,3.607825168268651e-05
25464,2.6450289873697094e-05
25465,3.666414059749618e-05
25466,7.181412021134087e-05
25467,4.936946320814293e-05
25468,7.77528514533358e-05
25469,4.3240389713020995e-05
25470,6.471877908832742e-05
25471,1.3523008617631556e-05
25472,8.53423954962649e-05
25473,7.077180214828646e-05
25474,2.1469016985443238e-05
25475,3.815305562201017e-05
25476,6.305498643197973e-05
25477,3.8757439846939255e-05
25478,6.662648500220293e-05
25479,5.932742685701426e-06
25480,0.0
25481,0.0
25482,0.0
25483,0.0
25484,0.0
25485,0.0
25486,0.0
25487,0.0
25488,0.0
25489,0.0
25490,0.0
25491,0.0
25492,0.0
25493,0.0
25494,0.0
25495,0.0
25496,0.0
25497,0.0
25498,0.0
25499,0.0
25500,0.0
25501,0.0
25502,0.0
25503,0.0
25504,0.0
25505,0.0
25506,0.0
25507,0.0
25508,0.0
25509,0.0
25510,0.0
25511,0.0
25512,0.0
25513,0.0
25514,0.0
25515,0.0
25516,0.0
25517,0.0
25518,0.0
25519,0.0
25520,0.0
25521,0.0
25522,0.0
25523,0.0
25524,0.0
25525,0.0
25526,0.0
25527,0.0
25528,0.0
25529,0.0
25530,0.0
25531,0.0
25532,0.0
25533,0.0
25534,0.0
25535,0.0
25536,0.0
25537,0.0
25538,0.0
25539,0.0
25540,0.0
25541,0.0
25542,0.0
25543,0.0
25544,0.0
25545,0.0
25546,0.0
25547,0.0
25548,0.0
25549,0.0
25550,0.0
25551,0.0
25552,0.0
25553,0.0
25554,0.0
25555,0.0
25556,0.0
25557,0.0
25558,3.1349863289592225e-05
25559,1.5018221887084987e-05
25560,9.682951380347237e-05
25561,5.609181670328595e-06
25562,1.0806893596367462e-05
25563,2.2725169049291326e-05
25564,4.733094373203422e-05
25565,2.900313030447026e-06
25566,1.9914232556351895e-05
25567,2.2094298574261847e-05
